,Misconception ID,Example Number,Topic,Predicted Diagnosis,Model,Trial,Correct
43,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,6,False
44,MaE46,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,6,True
45,MaE05,1,Number sense,MaE05,gpt-4-turbo,6,True
46,MaE52,4,Equations and inequalities,MaE51,gpt-4-turbo,6,False
47,MaE16,3,Number Operations,MaE16,gpt-4-turbo,6,True
48,MaE23,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,6,True
49,MaE11,2,Number Operations,MaE11,gpt-4-turbo,6,True
50,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,6,True
51,MaE54,1,Equations and inequalities,MaE47,gpt-4-turbo,6,False
52,MaE09,3,Number Operations,MaE09,gpt-4-turbo,6,True
53,MaE03,3,Number sense,MaE03,gpt-4-turbo,6,True
54,MaE19,4,Number Operations,MaE19,gpt-4-turbo,6,True
0,MaE16,4,Number Operations,MaE16,gpt-4-turbo,7,True
1,MaE47,1,"Variables, expressions, and operations",MaE48,gpt-4-turbo,7,False
2,MaE22,3,Number Operations,MaE22,gpt-4-turbo,7,True
3,MaE32,1,Properties of number and operations,MaE50,gpt-4-turbo,7,False
4,MaE28,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,7,False
5,MaE23,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,7,False
6,MaE13,2,Number Operations,MaE13,gpt-4-turbo,7,True
7,MaE05,1,Number sense,MaE05,gpt-4-turbo,7,True
8,MaE54,4,Equations and inequalities,MaE46,gpt-4-turbo,7,False
9,MaE21,4,Number Operations,MaE21,gpt-4-turbo,7,True
10,MaE26,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,7,False
11,MaE34,2,Properties of number and operations,MaE34,gpt-4-turbo,7,True
12,MaE42,1,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,7,False
13,MaE27,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,7,False
14,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,7,True
15,MaE48,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,7,True
16,MaE06,3,Number Operations,MaE38,gpt-4-turbo,7,False
17,MaE14,4,Number Operations,MaE15,gpt-4-turbo,7,False
18,MaE36,3,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,7,False
19,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,7,True
20,MaE24,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,7,True
21,MaE08,4,Number Operations,MaE08,gpt-4-turbo,7,True
22,MaE40,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,7,False
23,MaE03,4,Number sense,MaE39,gpt-4-turbo,7,False
24,MaE53,1,Equations and inequalities,MaE49,gpt-4-turbo,7,False
25,MaE45,3,"Variables, expressions, and operations",MaE54,gpt-4-turbo,7,False
26,MaE39,2,"Patterns, relationships, and functions",MaE52,gpt-4-turbo,7,False
27,MaE07,2,Number Operations,MaE06,gpt-4-turbo,7,False
28,MaE25,1,Ratios and proportional reasoning,MaE24,gpt-4-turbo,7,False
29,MaE49,1,Equations and inequalities,MaE44,gpt-4-turbo,7,False
30,MaE01,3,Number sense,MaE01,gpt-4-turbo,7,True
31,MaE33,4,Properties of number and operations,MaE50,gpt-4-turbo,7,False
32,MaE51,4,Equations and inequalities,MaE52,gpt-4-turbo,7,False
33,MaE04,1,Number sense,MaE37,gpt-4-turbo,7,False
34,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,7,True
35,MaE20,1,Number Operations,MaE20,gpt-4-turbo,7,True
36,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,7,True
37,MaE50,1,Equations and inequalities,MaE42,gpt-4-turbo,7,False
38,MaE15,2,Number Operations,MaE15,gpt-4-turbo,7,True
39,MaE18,4,Number Operations,MaE18,gpt-4-turbo,7,True
40,MaE02,1,Number sense,MaE01,gpt-4-turbo,7,False
41,MaE35,1,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,7,False
42,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,7,True
43,MaE55,1,Equations and inequalities,MaE55,gpt-4-turbo,7,True
44,MaE12,2,Number Operations,MaE12,gpt-4-turbo,7,True
45,MaE11,3,Number Operations,MaE33,gpt-4-turbo,7,False
46,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,7,True
47,MaE17,3,Number Operations,MaE21,gpt-4-turbo,7,False
48,MaE37,4,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,7,True
49,MaE10,4,Number Operations,MaE08,gpt-4-turbo,7,False
50,MaE19,4,Number Operations,MaE19,gpt-4-turbo,7,True
51,MaE44,4,Algebraic representations,MaE44,gpt-4-turbo,7,True
52,MaE09,4,Number Operations,MaE08,gpt-4-turbo,7,False
53,MaE52,4,Equations and inequalities,MaE52,gpt-4-turbo,7,True
54,MaE38,2,"Patterns, relationships, and functions",MaE24,gpt-4-turbo,7,False
0,MaE27,3,Ratios and proportional reasoning,MaE24,gpt-4-turbo,8,False
1,MaE42,3,"Patterns, relationships, and functions",MaE44,gpt-4-turbo,8,False
2,MaE13,3,Number Operations,MaE13,gpt-4-turbo,8,True
3,MaE32,1,Properties of number and operations,MaE34,gpt-4-turbo,8,False
4,MaE04,2,Number sense,MaE03,gpt-4-turbo,8,False
5,MaE33,1,Properties of number and operations,MaE10,gpt-4-turbo,8,False
6,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,8,True
7,MaE23,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,8,False
8,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,8,True
9,MaE43,4,Algebraic representations,MaE41,gpt-4-turbo,8,False
10,MaE05,1,Number sense,MaE05,gpt-4-turbo,8,True
11,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,8,True
12,MaE09,3,Number Operations,MaE09,gpt-4-turbo,8,True
13,MaE44,1,Algebraic representations,MaE38,gpt-4-turbo,8,False
14,MaE51,1,Equations and inequalities,MaE01,gpt-4-turbo,8,False
15,MaE34,2,Properties of number and operations,MaE14,gpt-4-turbo,8,False
16,MaE22,4,Number Operations,MaE22,gpt-4-turbo,8,True
17,MaE07,4,Number Operations,MaE07,gpt-4-turbo,8,True
18,MaE18,2,Number Operations,MaE19,gpt-4-turbo,8,False
19,MaE12,1,Number Operations,MaE12,gpt-4-turbo,8,True
20,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,8,True
21,MaE02,2,Number sense,MaE02,gpt-4-turbo,8,True
22,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,8,True
23,MaE53,2,Equations and inequalities,MaE46,gpt-4-turbo,8,False
24,MaE03,2,Number sense,MaE03,gpt-4-turbo,8,True
25,MaE45,1,"Variables, expressions, and operations",MaE31,gpt-4-turbo,8,False
26,MaE25,3,Ratios and proportional reasoning,MaE08,gpt-4-turbo,8,False
27,MaE52,1,Equations and inequalities,MaE10,gpt-4-turbo,8,False
28,MaE06,2,Number Operations,MaE07,gpt-4-turbo,8,False
29,MaE10,3,Number Operations,MaE11,gpt-4-turbo,8,False
30,MaE47,2,"Variables, expressions, and operations",MaE49,gpt-4-turbo,8,False
31,MaE36,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,8,False
32,MaE38,1,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,8,False
33,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,8,True
34,MaE54,4,Equations and inequalities,MaE34,gpt-4-turbo,8,False
35,MaE37,3,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,8,False
36,MaE55,2,Equations and inequalities,MaE55,gpt-4-turbo,8,True
37,MaE24,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,8,False
38,MaE19,4,Number Operations,MaE18,gpt-4-turbo,8,False
39,MaE16,1,Number Operations,MaE16,gpt-4-turbo,8,True
40,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,8,True
41,MaE21,2,Number Operations,MaE21,gpt-4-turbo,8,True
42,MaE49,4,Equations and inequalities,MaE46,gpt-4-turbo,8,False
43,MaE01,1,Number sense,MaE01,gpt-4-turbo,8,True
44,MaE14,1,Number Operations,MaE15,gpt-4-turbo,8,False
45,MaE50,4,Equations and inequalities,MaE44,gpt-4-turbo,8,False
46,MaE26,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,8,False
47,MaE11,4,Number Operations,MaE11,gpt-4-turbo,8,True
48,MaE20,2,Number Operations,MaE20,gpt-4-turbo,8,True
49,MaE08,4,Number Operations,MaE11,gpt-4-turbo,8,False
50,MaE35,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,8,True
51,MaE48,3,"Variables, expressions, and operations",MaE54,gpt-4-turbo,8,False
52,MaE15,4,Number Operations,MaE15,gpt-4-turbo,8,True
53,MaE17,1,Number Operations,MaE17,gpt-4-turbo,8,True
54,MaE28,2,Ratios and proportional reasoning,MaE28,gpt-4-turbo,8,True
0,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,9,True
1,MaE53,1,Equations and inequalities,MaE49,gpt-4-turbo,9,False
2,MaE13,4,Number Operations,MaE13,gpt-4-turbo,9,True
3,MaE41,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,9,True
4,MaE18,4,Number Operations,MaE18,gpt-4-turbo,9,True
5,MaE05,3,Number sense,MaE05,gpt-4-turbo,9,True
6,MaE09,4,Number Operations,MaE09,gpt-4-turbo,9,True
7,MaE12,4,Number Operations,MaE12,gpt-4-turbo,9,True
8,MaE26,1,Ratios and proportional reasoning,MaE44,gpt-4-turbo,9,False
9,MaE39,3,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,9,False
10,MaE20,3,Number Operations,MaE20,gpt-4-turbo,9,True
11,MaE07,4,Number Operations,MaE01,gpt-4-turbo,9,False
12,MaE19,2,Number Operations,MaE19,gpt-4-turbo,9,True
13,MaE32,1,Properties of number and operations,MaE33,gpt-4-turbo,9,False
14,MaE10,4,Number Operations,MaE08,gpt-4-turbo,9,False
15,MaE03,4,Number sense,MaE33,gpt-4-turbo,9,False
16,MaE55,1,Equations and inequalities,MaE53,gpt-4-turbo,9,False
17,MaE42,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,9,False
18,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,9,True
19,MaE04,2,Number sense,MaE39,gpt-4-turbo,9,False
20,MaE08,4,Number Operations,MaE08,gpt-4-turbo,9,True
21,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,9,True
22,MaE14,4,Number Operations,MaE15,gpt-4-turbo,9,False
23,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,9,False
24,MaE06,2,Number Operations,MaE06,gpt-4-turbo,9,True
25,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,9,True
26,MaE52,4,Equations and inequalities,MaE52,gpt-4-turbo,9,True
27,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,9,False
28,MaE01,2,Number sense,MaE01,gpt-4-turbo,9,True
29,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,9,True
30,MaE22,2,Number Operations,MaE22,gpt-4-turbo,9,True
31,MaE37,1,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,9,False
32,MaE15,1,Number Operations,MaE15,gpt-4-turbo,9,True
33,MaE30,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,9,False
34,MaE49,3,Equations and inequalities,MaE47,gpt-4-turbo,9,False
35,MaE23,4,Ratios and proportional reasoning,MaE25,gpt-4-turbo,9,False
36,MaE11,3,Number Operations,MaE11,gpt-4-turbo,9,True
37,MaE50,3,Equations and inequalities,MaE49,gpt-4-turbo,9,False
38,MaE33,3,Properties of number and operations,MaE21,gpt-4-turbo,9,False
39,MaE21,3,Number Operations,MaE21,gpt-4-turbo,9,True
40,MaE43,4,Algebraic representations,MaE41,gpt-4-turbo,9,False
41,MaE44,1,Algebraic representations,MaE38,gpt-4-turbo,9,False
42,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,9,True
43,MaE25,3,Ratios and proportional reasoning,MaE25,gpt-4-turbo,9,True
44,MaE28,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,9,False
45,MaE17,4,Number Operations,MaE20,gpt-4-turbo,9,False
46,MaE38,2,"Patterns, relationships, and functions",MaE23,gpt-4-turbo,9,False
47,MaE48,2,"Variables, expressions, and operations",MaE48,gpt-4-turbo,9,True
48,MaE46,1,"Variables, expressions, and operations",MaE51,gpt-4-turbo,9,False
49,MaE36,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,9,True
50,MaE16,2,Number Operations,MaE16,gpt-4-turbo,9,True
51,MaE27,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,9,True
52,MaE02,3,Number sense,MaE01,gpt-4-turbo,9,False
53,MaE45,4,"Variables, expressions, and operations",MaE04,gpt-4-turbo,9,False
54,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,9,True
0,MaE02,4,Number sense,MaE06,gpt-4-turbo,10,False
1,MaE01,1,Number sense,MaE01,gpt-4-turbo,10,True
2,MaE19,4,Number Operations,MaE19,gpt-4-turbo,10,True
3,MaE07,4,Number Operations,MaE06,gpt-4-turbo,10,False
4,MaE21,3,Number Operations,MaE21,gpt-4-turbo,10,True
5,MaE04,3,Number sense,MaE46,gpt-4-turbo,10,False
6,MaE23,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,10,False
7,MaE37,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,10,False
8,MaE29,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,10,True
9,MaE43,4,Algebraic representations,MaE41,gpt-4-turbo,10,False
10,MaE36,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,10,True
11,MaE06,3,Number Operations,MaE28,gpt-4-turbo,10,False
12,MaE16,1,Number Operations,MaE16,gpt-4-turbo,10,True
13,MaE26,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,10,True
14,MaE13,2,Number Operations,MaE13,gpt-4-turbo,10,True
15,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,10,True
16,MaE14,1,Number Operations,MaE14,gpt-4-turbo,10,True
17,MaE17,1,Number Operations,MaE17,gpt-4-turbo,10,True
18,MaE31,4,Properties of number and operations,MaE29,gpt-4-turbo,10,False
19,MaE09,4,Number Operations,MaE09,gpt-4-turbo,10,True
20,MaE28,1,Ratios and proportional reasoning,MaE39,gpt-4-turbo,10,False
21,MaE39,4,"Patterns, relationships, and functions",MaE04,gpt-4-turbo,10,False
22,MaE45,1,"Variables, expressions, and operations",MaE47,gpt-4-turbo,10,False
23,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,10,True
24,MaE52,3,Equations and inequalities,MaE52,gpt-4-turbo,10,True
25,MaE10,1,Number Operations,MaE22,gpt-4-turbo,10,False
26,MaE08,2,Number Operations,MaE09,gpt-4-turbo,10,False
27,MaE05,1,Number sense,MaE05,gpt-4-turbo,10,True
28,MaE54,4,Equations and inequalities,MaE46,gpt-4-turbo,10,False
29,MaE15,3,Number Operations,MaE15,gpt-4-turbo,10,True
30,MaE48,3,"Variables, expressions, and operations",MaE50,gpt-4-turbo,10,False
31,MaE25,4,Ratios and proportional reasoning,MaE32,gpt-4-turbo,10,False
32,MaE49,3,Equations and inequalities,MaE45,gpt-4-turbo,10,False
33,MaE50,4,Equations and inequalities,MaE49,gpt-4-turbo,10,False
34,MaE11,2,Number Operations,MaE11,gpt-4-turbo,10,True
35,MaE32,4,Properties of number and operations,MaE19,gpt-4-turbo,10,False
36,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,10,True
37,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,10,True
38,MaE27,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,10,False
39,MaE53,3,Equations and inequalities,MaE34,gpt-4-turbo,10,False
40,MaE18,3,Number Operations,MaE19,gpt-4-turbo,10,False
41,MaE44,3,Algebraic representations,MaE53,gpt-4-turbo,10,False
42,MaE24,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,10,False
43,MaE20,2,Number Operations,MaE20,gpt-4-turbo,10,True
44,MaE42,3,"Patterns, relationships, and functions",MaE29,gpt-4-turbo,10,False
45,MaE40,4,"Patterns, relationships, and functions",MaE50,gpt-4-turbo,10,False
46,MaE35,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,10,False
47,MaE55,4,Equations and inequalities,MaE32,gpt-4-turbo,10,False
48,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,10,True
49,MaE12,4,Number Operations,MaE12,gpt-4-turbo,10,True
50,MaE22,2,Number Operations,MaE22,gpt-4-turbo,10,True
51,MaE46,4,"Variables, expressions, and operations",MaE45,gpt-4-turbo,10,False
52,MaE03,2,Number sense,MaE03,gpt-4-turbo,10,True
53,MaE33,1,Properties of number and operations,MaE33,gpt-4-turbo,10,True
54,MaE38,1,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,10,True
0,MaE01,2,Number sense,MaE01,gpt-4-turbo,11,True
1,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,11,True
2,MaE10,3,Number Operations,MaE11,gpt-4-turbo,11,False
3,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,11,True
4,MaE21,3,Number Operations,MaE17,gpt-4-turbo,11,False
5,MaE40,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,11,False
6,MaE15,3,Number Operations,MaE15,gpt-4-turbo,11,True
7,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,11,True
8,MaE05,1,Number sense,MaE05,gpt-4-turbo,11,True
9,MaE32,3,Properties of number and operations,MaE32,gpt-4-turbo,11,True
10,MaE34,4,Properties of number and operations,MaE45,gpt-4-turbo,11,False
11,MaE09,4,Number Operations,MaE09,gpt-4-turbo,11,True
12,MaE12,1,Number Operations,MaE12,gpt-4-turbo,11,True
13,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,11,True
14,MaE19,3,Number Operations,MaE19,gpt-4-turbo,11,True
15,MaE48,2,"Variables, expressions, and operations",MaE48,gpt-4-turbo,11,True
16,MaE54,4,Equations and inequalities,MaE45,gpt-4-turbo,11,False
17,MaE42,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,11,False
18,MaE51,2,Equations and inequalities,MaE54,gpt-4-turbo,11,False
19,MaE45,4,"Variables, expressions, and operations",MaE54,gpt-4-turbo,11,False
20,MaE50,2,Equations and inequalities,MaE53,gpt-4-turbo,11,False
21,MaE28,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,11,True
22,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,11,False
23,MaE25,4,Ratios and proportional reasoning,MaE14,gpt-4-turbo,11,False
24,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,11,False
25,MaE33,1,Properties of number and operations,MaE33,gpt-4-turbo,11,True
26,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,11,True
27,MaE55,3,Equations and inequalities,MaE55,gpt-4-turbo,11,True
28,MaE20,4,Number Operations,MaE20,gpt-4-turbo,11,True
29,MaE11,2,Number Operations,MaE11,gpt-4-turbo,11,True
30,MaE16,1,Number Operations,MaE16,gpt-4-turbo,11,True
31,MaE37,2,"Patterns, relationships, and functions",MaE43,gpt-4-turbo,11,False
32,MaE17,1,Number Operations,MaE17,gpt-4-turbo,11,True
33,MaE26,3,Ratios and proportional reasoning,MaE06,gpt-4-turbo,11,False
34,MaE30,4,Ratios and proportional reasoning,MaE16,gpt-4-turbo,11,False
35,MaE44,3,Algebraic representations,MaE50,gpt-4-turbo,11,False
36,MaE53,4,Equations and inequalities,MaE48,gpt-4-turbo,11,False
37,MaE38,1,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,11,True
38,MaE27,3,Ratios and proportional reasoning,MaE01,gpt-4-turbo,11,False
39,MaE04,4,Number sense,MaE36,gpt-4-turbo,11,False
40,MaE02,3,Number sense,MaE02,gpt-4-turbo,11,True
41,MaE06,4,Number Operations,MaE08,gpt-4-turbo,11,False
42,MaE08,1,Number Operations,MaE08,gpt-4-turbo,11,True
43,MaE36,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,11,True
44,MaE07,1,Number Operations,MaE07,gpt-4-turbo,11,True
45,MaE46,3,"Variables, expressions, and operations",MaE48,gpt-4-turbo,11,False
46,MaE03,1,Number sense,MaE03,gpt-4-turbo,11,True
47,MaE18,2,Number Operations,MaE18,gpt-4-turbo,11,True
48,MaE13,2,Number Operations,MaE13,gpt-4-turbo,11,True
49,MaE23,2,Ratios and proportional reasoning,MaE01,gpt-4-turbo,11,False
50,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,11,True
51,MaE49,3,Equations and inequalities,MaE47,gpt-4-turbo,11,False
52,MaE14,2,Number Operations,MaE13,gpt-4-turbo,11,False
53,MaE22,1,Number Operations,MaE22,gpt-4-turbo,11,True
54,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,11,True
0,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,12,True
1,MaE08,2,Number Operations,MaE08,gpt-4-turbo,12,True
2,MaE21,2,Number Operations,MaE21,gpt-4-turbo,12,True
3,MaE34,4,Properties of number and operations,MaE46,gpt-4-turbo,12,False
4,MaE36,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,12,True
5,MaE11,1,Number Operations,MaE22,gpt-4-turbo,12,False
6,MaE01,2,Number sense,MaE01,gpt-4-turbo,12,True
7,MaE25,2,Ratios and proportional reasoning,MaE25,gpt-4-turbo,12,True
8,MaE33,3,Properties of number and operations,MaE33,gpt-4-turbo,12,True
9,MaE17,1,Number Operations,MaE17,gpt-4-turbo,12,True
10,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,12,True
11,MaE09,1,Number Operations,MaE09,gpt-4-turbo,12,True
12,MaE02,1,Number sense,MaE02,gpt-4-turbo,12,True
13,MaE35,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,12,False
14,MaE26,4,Ratios and proportional reasoning,MaE44,gpt-4-turbo,12,False
15,MaE19,2,Number Operations,MaE19,gpt-4-turbo,12,True
16,MaE16,2,Number Operations,MaE17,gpt-4-turbo,12,False
17,MaE40,3,"Patterns, relationships, and functions",MaE04,gpt-4-turbo,12,False
18,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,12,True
19,MaE22,4,Number Operations,MaE22,gpt-4-turbo,12,True
20,MaE10,4,Number Operations,MaE22,gpt-4-turbo,12,False
21,MaE48,4,"Variables, expressions, and operations",MaE45,gpt-4-turbo,12,False
22,MaE52,1,Equations and inequalities,MaE10,gpt-4-turbo,12,False
23,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,12,False
24,MaE51,4,Equations and inequalities,MaE47,gpt-4-turbo,12,False
25,MaE14,2,Number Operations,MaE15,gpt-4-turbo,12,False
26,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,12,True
27,MaE15,1,Number Operations,MaE15,gpt-4-turbo,12,True
28,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,12,True
29,MaE39,2,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,12,True
30,MaE07,2,Number Operations,MaE07,gpt-4-turbo,12,True
31,MaE32,4,Properties of number and operations,MaE23,gpt-4-turbo,12,False
32,MaE03,1,Number sense,MaE03,gpt-4-turbo,12,True
33,MaE28,3,Ratios and proportional reasoning,MaE44,gpt-4-turbo,12,False
34,MaE53,1,Equations and inequalities,MaE49,gpt-4-turbo,12,False
35,MaE05,1,Number sense,MaE05,gpt-4-turbo,12,True
36,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,12,True
37,MaE44,1,Algebraic representations,MaE38,gpt-4-turbo,12,False
38,MaE13,1,Number Operations,MaE13,gpt-4-turbo,12,True
39,MaE27,3,Ratios and proportional reasoning,MaE23,gpt-4-turbo,12,False
40,MaE55,2,Equations and inequalities,MaE47,gpt-4-turbo,12,False
