,Misconception ID,Example Number,Topic,Predicted Diagnosis,Model,Trial,Correct
3,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,6,True
0,MaE52,4,Equations and inequalities,MaE52,gpt-4-turbo,6,True
1,MaE53,3,Equations and inequalities,MaE53,gpt-4-turbo,6,True
2,MaE55,4,Equations and inequalities,MaE55,gpt-4-turbo,6,True
3,MaE54,1,Equations and inequalities,MaE54,gpt-4-turbo,6,True
4,MaE49,3,Equations and inequalities,MaE49,gpt-4-turbo,6,True
5,MaE51,4,Equations and inequalities,MaE52,gpt-4-turbo,6,False
6,MaE50,2,Equations and inequalities,MaE50,gpt-4-turbo,6,True
0,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,6,True
1,MaE33,1,Properties of number and operations,MaE33,gpt-4-turbo,6,True
2,MaE31,2,Properties of number and operations,MaE31,gpt-4-turbo,6,True
3,MaE32,3,Properties of number and operations,MaE33,gpt-4-turbo,6,False
0,MaE28,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,7,True
1,MaE30,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,7,True
2,MaE27,3,Ratios and proportional reasoning,MaE27,gpt-4-turbo,7,True
3,MaE25,1,Ratios and proportional reasoning,MaE24,gpt-4-turbo,7,False
4,MaE26,1,Ratios and proportional reasoning,MaE26,gpt-4-turbo,7,True
5,MaE24,3,Ratios and proportional reasoning,MaE25,gpt-4-turbo,7,False
6,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,7,True
7,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,7,False
0,MaE17,2,Number Operations,MaE17,gpt-4-turbo,7,True
1,MaE07,4,Number Operations,MaE06,gpt-4-turbo,7,False
2,MaE22,3,Number Operations,MaE22,gpt-4-turbo,7,True
3,MaE19,1,Number Operations,MaE19,gpt-4-turbo,7,True
4,MaE12,2,Number Operations,MaE12,gpt-4-turbo,7,True
5,MaE20,4,Number Operations,MaE20,gpt-4-turbo,7,True
6,MaE18,1,Number Operations,MaE18,gpt-4-turbo,7,True
7,MaE11,3,Number Operations,MaE11,gpt-4-turbo,7,True
8,MaE14,2,Number Operations,MaE14,gpt-4-turbo,7,True
9,MaE16,4,Number Operations,MaE16,gpt-4-turbo,7,True
10,MaE15,2,Number Operations,MaE15,gpt-4-turbo,7,True
11,MaE09,4,Number Operations,MaE09,gpt-4-turbo,7,True
12,MaE06,3,Number Operations,MaE08,gpt-4-turbo,7,False
13,MaE10,2,Number Operations,MaE10,gpt-4-turbo,7,True
14,MaE13,4,Number Operations,MaE13,gpt-4-turbo,7,True
15,MaE21,3,Number Operations,MaE21,gpt-4-turbo,7,True
16,MaE08,2,Number Operations,MaE08,gpt-4-turbo,7,True
0,MaE36,1,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,7,True
1,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,7,True
2,MaE35,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,7,False
3,MaE38,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,7,True
4,MaE42,4,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,7,True
5,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,7,True
6,MaE40,4,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,7,True
7,MaE39,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,7,True
0,MaE01,4,Number sense,MaE01,gpt-4-turbo,7,True
1,MaE04,4,Number sense,MaE03,gpt-4-turbo,7,False
2,MaE05,2,Number sense,MaE05,gpt-4-turbo,7,True
3,MaE02,1,Number sense,MaE01,gpt-4-turbo,7,False
4,MaE03,1,Number sense,MaE03,gpt-4-turbo,7,True
0,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,7,True
1,MaE44,3,Algebraic representations,MaE44,gpt-4-turbo,7,True
0,MaE45,2,"Variables, expressions, and operations",MaE45,gpt-4-turbo,7,True
1,MaE46,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,7,True
2,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,7,True
3,MaE48,4,"Variables, expressions, and operations",MaE46,gpt-4-turbo,7,False
0,MaE52,1,Equations and inequalities,MaE52,gpt-4-turbo,7,True
1,MaE53,2,Equations and inequalities,MaE53,gpt-4-turbo,7,True
2,MaE55,2,Equations and inequalities,MaE55,gpt-4-turbo,7,True
3,MaE49,1,Equations and inequalities,MaE50,gpt-4-turbo,7,False
4,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,7,True
5,MaE50,2,Equations and inequalities,MaE53,gpt-4-turbo,7,False
6,MaE51,1,Equations and inequalities,MaE51,gpt-4-turbo,7,True
0,MaE32,1,Properties of number and operations,MaE33,gpt-4-turbo,7,False
1,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,7,True
2,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,7,True
3,MaE33,1,Properties of number and operations,MaE33,gpt-4-turbo,7,True
0,MaE24,1,Ratios and proportional reasoning,MaE25,gpt-4-turbo,8,False
1,MaE25,4,Ratios and proportional reasoning,MaE26,gpt-4-turbo,8,False
2,MaE29,1,Ratios and proportional reasoning,MaE29,gpt-4-turbo,8,True
3,MaE26,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,8,True
4,MaE30,4,Ratios and proportional reasoning,MaE30,gpt-4-turbo,8,True
5,MaE23,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,8,False
6,MaE28,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,8,True
7,MaE27,2,Ratios and proportional reasoning,MaE24,gpt-4-turbo,8,False
0,MaE22,4,Number Operations,MaE22,gpt-4-turbo,8,True
1,MaE09,2,Number Operations,MaE09,gpt-4-turbo,8,True
2,MaE14,3,Number Operations,MaE14,gpt-4-turbo,8,True
3,MaE06,4,Number Operations,MaE06,gpt-4-turbo,8,True
4,MaE10,1,Number Operations,MaE08,gpt-4-turbo,8,False
5,MaE11,4,Number Operations,MaE11,gpt-4-turbo,8,True
6,MaE19,1,Number Operations,MaE19,gpt-4-turbo,8,True
7,MaE17,2,Number Operations,MaE17,gpt-4-turbo,8,True
8,MaE20,3,Number Operations,MaE20,gpt-4-turbo,8,True
9,MaE13,1,Number Operations,MaE13,gpt-4-turbo,8,True
10,MaE21,2,Number Operations,MaE21,gpt-4-turbo,8,True
11,MaE08,3,Number Operations,MaE08,gpt-4-turbo,8,True
12,MaE12,1,Number Operations,MaE12,gpt-4-turbo,8,True
13,MaE18,3,Number Operations,MaE18,gpt-4-turbo,8,True
14,MaE16,1,Number Operations,MaE16,gpt-4-turbo,8,True
15,MaE15,2,Number Operations,MaE15,gpt-4-turbo,8,True
16,MaE07,2,Number Operations,MaE06,gpt-4-turbo,8,False
0,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,8,False
1,MaE36,2,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,8,True
2,MaE41,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,8,True
3,MaE39,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,8,True
4,MaE40,1,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,8,False
5,MaE38,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,8,True
6,MaE42,2,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,8,False
7,MaE37,3,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,8,True
0,MaE02,3,Number sense,MaE01,gpt-4-turbo,8,False
1,MaE01,4,Number sense,MaE01,gpt-4-turbo,8,True
2,MaE04,4,Number sense,MaE01,gpt-4-turbo,8,False
3,MaE03,2,Number sense,MaE03,gpt-4-turbo,8,True
4,MaE05,1,Number sense,MaE05,gpt-4-turbo,8,True
0,MaE43,3,Algebraic representations,MaE43,gpt-4-turbo,8,True
1,MaE44,2,Algebraic representations,MaE44,gpt-4-turbo,8,True
0,MaE45,2,"Variables, expressions, and operations",MaE45,gpt-4-turbo,8,True
1,MaE48,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,8,False
2,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,8,True
3,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,8,True
0,MaE53,3,Equations and inequalities,MaE53,gpt-4-turbo,8,True
1,MaE55,1,Equations and inequalities,MaE55,gpt-4-turbo,8,True
2,MaE50,2,Equations and inequalities,MaE53,gpt-4-turbo,8,False
3,MaE49,2,Equations and inequalities,MaE49,gpt-4-turbo,8,True
4,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,8,True
5,MaE52,4,Equations and inequalities,MaE52,gpt-4-turbo,8,True
6,MaE54,2,Equations and inequalities,MaE54,gpt-4-turbo,8,True
0,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,8,True
1,MaE33,4,Properties of number and operations,MaE33,gpt-4-turbo,8,True
2,MaE32,1,Properties of number and operations,MaE31,gpt-4-turbo,8,False
3,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,8,True
0,MaE24,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,9,False
1,MaE23,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,9,False
2,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,9,True
3,MaE27,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,9,False
4,MaE26,3,Ratios and proportional reasoning,MaE26,gpt-4-turbo,9,True
5,MaE28,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,9,True
6,MaE25,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,9,False
7,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,9,True
0,MaE19,3,Number Operations,MaE19,gpt-4-turbo,9,True
1,MaE06,3,Number Operations,None,gpt-4-turbo,9,False
2,MaE16,4,Number Operations,MaE16,gpt-4-turbo,9,True
3,MaE20,4,Number Operations,MaE20,gpt-4-turbo,9,True
4,MaE08,4,Number Operations,MaE11,gpt-4-turbo,9,False
5,MaE17,4,Number Operations,None,gpt-4-turbo,9,False
6,MaE07,2,Number Operations,MaE06,gpt-4-turbo,9,False
7,MaE15,2,Number Operations,MaE15,gpt-4-turbo,9,True
8,MaE09,1,Number Operations,MaE09,gpt-4-turbo,9,True
9,MaE22,2,Number Operations,None,gpt-4-turbo,9,False
10,MaE11,2,Number Operations,MaE11,gpt-4-turbo,9,True
11,MaE10,1,Number Operations,None,gpt-4-turbo,9,False
12,MaE21,3,Number Operations,MaE21,gpt-4-turbo,9,True
13,MaE12,4,Number Operations,MaE12,gpt-4-turbo,9,True
14,MaE18,2,Number Operations,MaE18,gpt-4-turbo,9,True
15,MaE14,4,Number Operations,None,gpt-4-turbo,9,False
16,MaE13,1,Number Operations,MaE13,gpt-4-turbo,9,True
0,MaE39,4,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,9,True
1,MaE36,1,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,9,True
2,MaE35,4,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,9,False
3,MaE40,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,9,False
4,MaE38,1,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,9,False
5,MaE37,2,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,9,False
6,MaE42,1,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,9,True
7,MaE41,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,9,True
0,MaE04,4,Number sense,MaE01,gpt-4-turbo,9,False
1,MaE01,4,Number sense,MaE01,gpt-4-turbo,9,True
2,MaE03,2,Number sense,MaE03,gpt-4-turbo,9,True
3,MaE05,2,Number sense,MaE05,gpt-4-turbo,9,True
4,MaE02,2,Number sense,MaE01,gpt-4-turbo,9,False
0,MaE44,2,Algebraic representations,MaE44,gpt-4-turbo,9,True
1,MaE43,4,Algebraic representations,MaE43,gpt-4-turbo,9,True
0,MaE46,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,9,False
1,MaE45,1,"Variables, expressions, and operations",MaE45,gpt-4-turbo,9,True
2,MaE48,2,"Variables, expressions, and operations",MaE48,gpt-4-turbo,9,True
3,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,9,True
0,MaE55,4,Equations and inequalities,MaE55,gpt-4-turbo,9,True
1,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,9,True
2,MaE53,4,Equations and inequalities,MaE49,gpt-4-turbo,9,False
3,MaE50,4,Equations and inequalities,MaE53,gpt-4-turbo,9,False
4,MaE49,2,Equations and inequalities,MaE54,gpt-4-turbo,9,False
5,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,9,True
6,MaE51,3,Equations and inequalities,MaE51,gpt-4-turbo,9,True
0,MaE32,3,Properties of number and operations,MaE31,gpt-4-turbo,9,False
1,MaE33,3,Properties of number and operations,MaE33,gpt-4-turbo,9,True
2,MaE31,2,Properties of number and operations,MaE31,gpt-4-turbo,9,True
3,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,9,True
0,MaE27,3,Ratios and proportional reasoning,MaE25,gpt-4-turbo,10,False
1,MaE24,4,Ratios and proportional reasoning,MaE27,gpt-4-turbo,10,False
2,MaE26,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,10,True
3,MaE25,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,10,False
4,MaE30,1,Ratios and proportional reasoning,MaE30,gpt-4-turbo,10,True
5,MaE23,4,Ratios and proportional reasoning,MaE28,gpt-4-turbo,10,False
6,MaE28,4,Ratios and proportional reasoning,MaE23,gpt-4-turbo,10,False
7,MaE29,3,Ratios and proportional reasoning,MaE29,gpt-4-turbo,10,True
0,MaE20,1,Number Operations,MaE20,gpt-4-turbo,10,True
1,MaE19,4,Number Operations,MaE19,gpt-4-turbo,10,True
2,MaE14,3,Number Operations,MaE14,gpt-4-turbo,10,True
3,MaE08,3,Number Operations,MaE08,gpt-4-turbo,10,True
4,MaE21,3,Number Operations,MaE21,gpt-4-turbo,10,True
5,MaE15,1,Number Operations,MaE15,gpt-4-turbo,10,True
6,MaE16,2,Number Operations,MaE16,gpt-4-turbo,10,True
7,MaE17,3,Number Operations,MaE17,gpt-4-turbo,10,True
8,MaE09,1,Number Operations,MaE09,gpt-4-turbo,10,True
9,MaE13,2,Number Operations,MaE13,gpt-4-turbo,10,True
10,MaE11,4,Number Operations,MaE11,gpt-4-turbo,10,True
11,MaE18,3,Number Operations,MaE18,gpt-4-turbo,10,True
12,MaE10,3,Number Operations,Correct,gpt-4-turbo,10,False
13,MaE07,3,Number Operations,MaE07,gpt-4-turbo,10,True
14,MaE06,2,Number Operations,MaE06,gpt-4-turbo,10,True
15,MaE22,4,Number Operations,MaE22,gpt-4-turbo,10,True
16,MaE12,3,Number Operations,MaE12,gpt-4-turbo,10,True
0,MaE42,4,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,10,False
1,MaE36,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,10,True
2,MaE41,2,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,10,True
3,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,10,True
4,MaE40,1,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,10,False
5,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,10,False
6,MaE37,2,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,10,True
7,MaE38,3,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,10,False
0,MaE01,3,Number sense,MaE01,gpt-4-turbo,10,True
1,MaE04,1,Number sense,MaE04,gpt-4-turbo,10,True
2,MaE02,4,Number sense,MaE02,gpt-4-turbo,10,True
3,MaE03,3,Number sense,MaE04,gpt-4-turbo,10,False
4,MaE05,2,Number sense,MaE05,gpt-4-turbo,10,True
0,MaE43,4,Algebraic representations,MaE43,gpt-4-turbo,10,True
1,MaE44,4,Algebraic representations,MaE44,gpt-4-turbo,10,True
0,MaE47,3,"Variables, expressions, and operations",MaE47,gpt-4-turbo,10,True
1,MaE48,2,"Variables, expressions, and operations",MaE48,gpt-4-turbo,10,True
2,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,10,True
3,MaE45,1,"Variables, expressions, and operations",MaE45,gpt-4-turbo,10,True
0,MaE54,1,Equations and inequalities,MaE54,gpt-4-turbo,10,True
1,MaE49,3,Equations and inequalities,MaE52,gpt-4-turbo,10,False
2,MaE55,1,Equations and inequalities,MaE55,gpt-4-turbo,10,True
3,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,10,True
4,MaE53,2,Equations and inequalities,MaE49,gpt-4-turbo,10,False
5,MaE52,1,Equations and inequalities,MaE52,gpt-4-turbo,10,True
6,MaE50,1,Equations and inequalities,MaE50,gpt-4-turbo,10,True
0,MaE34,3,Properties of number and operations,MaE34,gpt-4-turbo,10,True
1,MaE33,1,Properties of number and operations,MaE33,gpt-4-turbo,10,True
2,MaE31,1,Properties of number and operations,MaE31,gpt-4-turbo,10,True
3,MaE32,4,Properties of number and operations,MaE32,gpt-4-turbo,10,True
0,MaE24,3,Ratios and proportional reasoning,MaE24,gpt-4-turbo,11,True
1,MaE26,4,Ratios and proportional reasoning,MaE26,gpt-4-turbo,11,True
2,MaE29,4,Ratios and proportional reasoning,MaE29,gpt-4-turbo,11,True
3,MaE25,1,Ratios and proportional reasoning,MaE28,gpt-4-turbo,11,False
4,MaE28,1,Ratios and proportional reasoning,MaE24,gpt-4-turbo,11,False
5,MaE27,2,Ratios and proportional reasoning,MaE27,gpt-4-turbo,11,True
6,MaE23,1,Ratios and proportional reasoning,MaE25,gpt-4-turbo,11,False
7,MaE30,3,Ratios and proportional reasoning,MaE30,gpt-4-turbo,11,True
0,MaE08,2,Number Operations,MaE08,gpt-4-turbo,11,True
1,MaE19,2,Number Operations,MaE19,gpt-4-turbo,11,True
2,MaE16,3,Number Operations,MaE16,gpt-4-turbo,11,True
3,MaE21,3,Number Operations,MaE21,gpt-4-turbo,11,True
4,MaE11,1,Number Operations,MaE11,gpt-4-turbo,11,True
5,MaE18,3,Number Operations,MaE18,gpt-4-turbo,11,True
6,MaE14,1,Number Operations,MaE14,gpt-4-turbo,11,True
7,MaE13,1,Number Operations,MaE13,gpt-4-turbo,11,True
8,MaE15,3,Number Operations,MaE15,gpt-4-turbo,11,True
9,MaE06,3,Number Operations,Correct,gpt-4-turbo,11,False
10,MaE12,4,Number Operations,MaE12,gpt-4-turbo,11,True
11,MaE09,2,Number Operations,MaE09,gpt-4-turbo,11,True
12,MaE20,2,Number Operations,MaE20,gpt-4-turbo,11,True
13,MaE22,2,Number Operations,MaE22,gpt-4-turbo,11,True
14,MaE10,2,Number Operations,MaE11,gpt-4-turbo,11,False
15,MaE07,4,Number Operations,MaE07,gpt-4-turbo,11,True
16,MaE17,1,Number Operations,MaE17,gpt-4-turbo,11,True
0,MaE35,3,"Patterns, relationships, and functions",MaE36,gpt-4-turbo,11,False
1,MaE38,2,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,11,False
2,MaE40,3,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,11,False
3,MaE41,4,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,11,False
4,MaE39,1,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,11,True
5,MaE42,3,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,11,False
6,MaE36,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,11,False
7,MaE37,1,"Patterns, relationships, and functions",MaE38,gpt-4-turbo,11,False
0,MaE02,4,Number sense,MaE01,gpt-4-turbo,11,False
1,MaE05,1,Number sense,MaE05,gpt-4-turbo,11,True
2,MaE03,4,Number sense,MaE03,gpt-4-turbo,11,True
3,MaE04,2,Number sense,MaE04,gpt-4-turbo,11,True
4,MaE01,1,Number sense,MaE02,gpt-4-turbo,11,False
0,MaE43,3,Algebraic representations,MaE44,gpt-4-turbo,11,False
1,MaE44,4,Algebraic representations,MaE44,gpt-4-turbo,11,True
0,MaE45,3,"Variables, expressions, and operations",MaE45,gpt-4-turbo,11,True
1,MaE46,1,"Variables, expressions, and operations",MaE46,gpt-4-turbo,11,True
2,MaE48,4,"Variables, expressions, and operations",MaE48,gpt-4-turbo,11,True
3,MaE47,2,"Variables, expressions, and operations",MaE47,gpt-4-turbo,11,True
0,MaE53,1,Equations and inequalities,MaE50,gpt-4-turbo,11,False
1,MaE50,2,Equations and inequalities,MaE50,gpt-4-turbo,11,True
2,MaE51,2,Equations and inequalities,MaE51,gpt-4-turbo,11,True
3,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,11,True
4,MaE49,4,Equations and inequalities,MaE50,gpt-4-turbo,11,False
5,MaE55,4,Equations and inequalities,MaE55,gpt-4-turbo,11,True
6,MaE52,1,Equations and inequalities,MaE52,gpt-4-turbo,11,True
0,MaE32,1,Properties of number and operations,MaE33,gpt-4-turbo,11,False
1,MaE33,4,Properties of number and operations,MaE33,gpt-4-turbo,11,True
2,MaE34,1,Properties of number and operations,MaE34,gpt-4-turbo,11,True
3,MaE31,3,Properties of number and operations,MaE31,gpt-4-turbo,11,True
0,MaE29,2,Ratios and proportional reasoning,MaE29,gpt-4-turbo,12,True
1,MaE26,2,Ratios and proportional reasoning,MaE26,gpt-4-turbo,12,True
2,MaE24,1,Ratios and proportional reasoning,MaE27,gpt-4-turbo,12,False
3,MaE23,3,Ratios and proportional reasoning,MaE28,gpt-4-turbo,12,False
4,MaE28,4,Ratios and proportional reasoning,MaE25,gpt-4-turbo,12,False
5,MaE30,2,Ratios and proportional reasoning,MaE30,gpt-4-turbo,12,True
6,MaE25,4,Ratios and proportional reasoning,MaE24,gpt-4-turbo,12,False
7,MaE27,2,Ratios and proportional reasoning,MaE27,gpt-4-turbo,12,True
0,MaE19,2,Number Operations,MaE19,gpt-4-turbo,12,True
1,MaE15,2,Number Operations,MaE15,gpt-4-turbo,12,True
2,MaE16,4,Number Operations,MaE16,gpt-4-turbo,12,True
3,MaE12,4,Number Operations,MaE12,gpt-4-turbo,12,True
4,MaE17,1,Number Operations,MaE17,gpt-4-turbo,12,True
5,MaE09,1,Number Operations,MaE09,gpt-4-turbo,12,True
6,MaE11,4,Number Operations,MaE11,gpt-4-turbo,12,True
7,MaE18,1,Number Operations,MaE18,gpt-4-turbo,12,True
8,MaE10,3,Number Operations,MaE10,gpt-4-turbo,12,True
9,MaE06,1,Number Operations,MaE07,gpt-4-turbo,12,False
10,MaE13,2,Number Operations,MaE13,gpt-4-turbo,12,True
11,MaE20,1,Number Operations,MaE20,gpt-4-turbo,12,True
12,MaE14,2,Number Operations,MaE14,gpt-4-turbo,12,True
13,MaE08,2,Number Operations,MaE08,gpt-4-turbo,12,True
14,MaE22,3,Number Operations,MaE22,gpt-4-turbo,12,True
15,MaE07,2,Number Operations,MaE07,gpt-4-turbo,12,True
16,MaE21,2,Number Operations,MaE21,gpt-4-turbo,12,True
0,MaE35,1,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,12,True
1,MaE42,3,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,12,True
2,MaE41,4,"Patterns, relationships, and functions",MaE41,gpt-4-turbo,12,True
3,MaE38,2,"Patterns, relationships, and functions",MaE42,gpt-4-turbo,12,False
4,MaE39,3,"Patterns, relationships, and functions",MaE39,gpt-4-turbo,12,True
5,MaE40,2,"Patterns, relationships, and functions",MaE40,gpt-4-turbo,12,True
6,MaE37,1,"Patterns, relationships, and functions",MaE37,gpt-4-turbo,12,True
7,MaE36,4,"Patterns, relationships, and functions",MaE35,gpt-4-turbo,12,False
0,MaE01,4,Number sense,MaE01,gpt-4-turbo,12,True
1,MaE02,3,Number sense,MaE02,gpt-4-turbo,12,True
2,MaE04,3,Number sense,MaE04,gpt-4-turbo,12,True
3,MaE03,1,Number sense,MaE03,gpt-4-turbo,12,True
4,MaE05,3,Number sense,MaE05,gpt-4-turbo,12,True
0,MaE44,2,Algebraic representations,MaE44,gpt-4-turbo,12,True
1,MaE43,2,Algebraic representations,MaE43,gpt-4-turbo,12,True
0,MaE48,3,"Variables, expressions, and operations",MaE46,gpt-4-turbo,12,False
1,MaE47,4,"Variables, expressions, and operations",MaE47,gpt-4-turbo,12,True
2,MaE45,1,"Variables, expressions, and operations",MaE45,gpt-4-turbo,12,True
3,MaE46,3,"Variables, expressions, and operations",MaE45,gpt-4-turbo,12,False
0,MaE53,4,Equations and inequalities,MaE53,gpt-4-turbo,12,True
1,MaE49,4,Equations and inequalities,MaE49,gpt-4-turbo,12,True
2,MaE55,4,Equations and inequalities,MaE55,gpt-4-turbo,12,True
3,MaE51,4,Equations and inequalities,MaE52,gpt-4-turbo,12,False
4,MaE54,3,Equations and inequalities,MaE54,gpt-4-turbo,12,True
5,MaE50,1,Equations and inequalities,MaE53,gpt-4-turbo,12,False
6,MaE52,2,Equations and inequalities,MaE52,gpt-4-turbo,12,True
